% Model:              Two_segments_demag.mph
% Version:            COMSOL 5.6.0.341
% Date:               Feb 13 2022, 14:04
% Dimension:          1
% Nodes:              1000
% Expressions:        1
% Description:        Line graph
% s                       Height
0.007665087390416829      0.8451452371635546
0.007711262615660304      0.8483707653026519
0.007757437840903783      0.8516023767474503
0.007803613066147253      0.8548400465783443
0.007849788291390727      0.8577046700736726
0.0078959635166342        0.860608011944483
0.007942138741877675      0.8635177047959284
0.007988313967121151      0.8666759920162973
0.008034489192364628      0.8693407397686043
0.0080806644176081        0.8720112996926048
0.008126839642851573      0.8746876504405056
0.008173014868095048      0.8773697706285003
0.008219190093338524      0.8799690765589927
0.008265365318581998      0.8824500542624226
0.008311540543825473      0.8849364496675408
0.00835771576906895       0.8874282438183196
0.008403890994312425      0.8899254177249645
0.008450066219555904      0.892427952363771
0.008496241444799376      0.8943743328987468
0.008542416670042853      0.8965460100713726
0.008588591895286326      0.8989880556609177
0.008634767120529806      0.9010750347354016
0.008680942345773277      0.9031669437198867
0.00872711757101675       0.9052637661144421
0.008773292796260226      0.9073654853877694
0.008819468021503704      0.9092113652187213
0.008865643246747174      0.9113010711554244
0.00891181847199065       0.9132235381658943
0.008957993697234122      0.9151505041766154
0.009004168922477601      0.9170819543932822
0.009050344147721073      0.9190178739923953
0.009096519372964549      0.9206861179084801
0.009142694598208023      0.9224083703965607
0.0091888698234515        0.9243335331234112
0.009235045048694978      0.9259785024569118
0.009281220273938452      0.9276276586791218
0.009327395499181922      0.9292809887090738
0.009373570724425398      0.9309384794384383
0.009419745949668875      0.9326001177315182
0.009465921174912349      0.9341374485521287
0.009512096400155825      0.9357013016951178
0.0095582716253993        0.937269053157752
0.009604446850642778      0.9388406909332329
0.009650622075886248      0.9404162029887266
0.009696797301129724      0.9417848060685067
0.009742972526373201      0.9431972610012195
0.009789147751616677      0.9447781146639835
0.009835322976860149      0.94612845317194
0.009881498202103623      0.9474824489097876
0.009927673427347097      0.9488400911222106
0.009973848652590572      0.9502013690292912
0.010020023877834044      0.9515662718265163
0.010066199103077518      0.9528738876958819
0.010112374328320997      0.9541653968683964
0.010158549553564471      0.955460365661279
0.010204724778807945      0.9567587841234354
0.010250900004051421      0.9580606422800333
0.010297075229294895      0.9593659301328701
0.01034325045453837       0.9604419532677112
0.010389425679781844      0.9616277004818663
0.010435600905025322      0.9629065445415756
0.010481776130268797      0.9640528353344031
0.01052795135551227       0.9652023949056645
0.010574126580755745      0.9663552141863325
0.010620301805999221      0.9675112840847944
0.010666477031242695      0.9685631920560932
0.010712652256486169      0.9697335931239601
0.010758827481729644      0.9708207653210968
0.010805002706973122      0.971911068534121
0.010851177932216596      0.9730044943201753
0.010897353157460066      0.9741010342145763
0.010943528382703545      0.9750798902642559
0.010989703607947023      0.976099260905546
0.011035878833190496      0.9772001873228555
0.01108205405843397       0.9781814980760434
0.011128229283677448      0.9791658339891794
0.011174404508920922      0.980153187279444
0.011220579734164396      0.9811435501427119
0.011266754959407875      0.9820701590178421
0.011312930184651347      0.9830862424647702
0.011359105409894824      0.9840225619569867
0.011405280635138295      0.9849618202533832
0.01145145586038177       0.9859040100540429
0.011497631085625246      0.986849124038241
0.01154380631086872       0.9877161284151588
0.011589981536112192      0.9886094636498273
0.011636156761355668      0.9895057589544854
0.011682331986599143      0.9904385621217594
0.011728507211842617      0.9912918387204327
0.011774682437086095      0.9921479789489426
0.011820857662329569      0.9930069760170624
0.011867032887573042      0.9938688231140094
0.01191320811281652       0.9946639683976578
0.011959383338059994      0.995541427105654
0.01200555856330347       0.9963659409738459
0.012051733788546942      0.9971932587515302
0.012097909013790417      0.9980233740171197
0.012144084239033895      0.9988562803287516
0.012190259464277365      0.9995805803912021
0.012236434689520842      1.000369931116497
0.012282609914764318      1.0011934670349183
0.012328785140007788      1.0019478753043343
0.012374960365251266      1.002705041954805
0.012421135590494741      1.0034649609903012
0.012467310815738219      1.0042276263947232
0.01251348604098169       1.0049355009819567
0.012559661266225165      1.0057141889625483
0.012605836491468644      1.0064428721572827
0.012652011716712114      1.0071742706196656
0.01269818694195559       1.0079083786600642
0.012744362167199067      1.0086451905689855
0.012790537392442543      1.0093008237736298
0.012836712617686017      1.0100038667809015
0.01288288784292949       1.0107365201872334
0.012929063068172965      1.011406383453933
0.01297523829341644       1.0120789305648
0.013021413518659913      1.0127541561792808
0.013067588743903388      1.0134320549373006
0.013113763969146866      1.014069339515407
0.013159939194390336      1.0147614227280493
0.013206114419633815      1.0154100822511851
0.013252289644877291      1.0160614027729904
0.013298464870120763      1.0167153792210881
0.013344640095364239      1.0173720065036687
0.013390815320607713      1.0179619708050225
0.013436990545851187      1.0185925111487328
0.013483165771094662      1.0192662456800967
0.013529340996338141      1.0198622151119705
0.013575516221581613      1.0204608170655665
0.013621691446825086      1.0210620467860048
0.013667866672068563      1.0216658994990986
0.013714041897312039      1.0222181180981362
0.013760217122555514      1.0228195919887255
0.013806392347798986      1.023452786335967
0.013852567573042464      1.0240245400383763
0.01389874279828594       1.0245989186419873
0.013944918023529412      1.025175917640894
0.013991093248772889      1.02575553250979
0.014037268474016365      1.0263377587040838
0.014083443699259837      1.0268220208073622
0.014129618924503312      1.0273900276141295
0.014175794149746788      1.0279974521928834
0.014221969374990264      1.0285149024366722
0.014268144600233736      1.0290349986114824
0.01431431982547721       1.0295695081066718
0.014360495050720687      1.030107980316723
0.014406670275964161      1.030649002575562
0.014452845501207633      1.0311925707412477
0.01449902072645111       1.0317386806528355
0.014545195951694586      1.0322266971784384
0.01459137117693806       1.0327188827021874
0.014637546402181536      1.0332136142738049
0.01468372162742501       1.0337117281739834
0.014729896852668484      1.034220344710291
0.014776072077911961      1.0347315636422778
0.014822247303155437      1.035234840863213
0.01486842252839891       1.0357034259474198
0.014914597753642385      1.0361745938148337
0.014960772978885862      1.0366483406858389
0.015006948204129334      1.037127396720242
0.01505312342937281       1.0376170253252286
0.015099298654616284      1.0380713178974805
0.01514547387985976       1.0385268745074525
0.015191649105103235      1.0389888317081775
0.015237824330346707      1.0394533550044212
0.015283999555590184      1.0399204408287184
0.015330174780833658      1.0403900855945871
0.01537635000607713       1.040814570367209
0.015422525231320608      1.041242060960351
0.015468700456564082      1.0416721131167648
0.015514875681807557      1.0421047233812797
0.015561050907051031      1.0425280297478043
0.015607226132294509      1.0429698055168493
0.015653401357537986      1.0434108171734586
0.01569957658278146       1.0438208769756059
0.015745751808024934      1.0442334495258982
0.01579192703326841       1.0446485315746146
0.015838102258511882      1.0450661198532185
0.015884277483755357      1.04545639477478
0.015930452708998833      1.0458601679650155
0.01597662793424231       1.0462664788755416
0.01602280315948578       1.0466753243918523
0.016068978384729253      1.0470867013804974
0.016115153609972732      1.0474617555966588
0.016161328835216204      1.0478365361164734
0.01620750406045968       1.0482138220005142
0.016253679285703156      1.0485894637466244
0.016299854510946628      1.048976861297685
0.016346029736190107      1.049366823174345
0.016392204961433583      1.0497593463942463
0.016438380186677058      1.0501181639334458
0.016484555411920534      1.0504660346457395
0.01653073063716401       1.0508164355839187
0.01657690586240749       1.0511693639172417
0.01662308108765096       1.0515248167959683
0.016669256312894436      1.0518688952837307
0.016715431538137916      1.052251504643168
0.01676160676338139       1.0525901193847498
0.016807781988624863      1.0529312624487492
0.016853957213868336      1.0532749311612262
0.01690013243911181       1.0536211228292196
0.016946307664355287      1.0539333073603512
0.016992482889598762      1.0542681606883508
0.017038658114842238      1.054605576014771
0.017084833340085714      1.0549418039410583
0.017131008565329186      1.0552528626263398
0.017177183790572665      1.0555664507289753
0.017223359015816137      1.055882565739712
0.017269534241059613      1.056184487023261
0.01731570946630309       1.0565008964774067
0.017361884691546564      1.0568256430417937
0.01740805991679004       1.0571305867836644
0.017454235142033512      1.0574380561127674
0.017500410367276988      1.0577480486359134
0.017546585592520463      1.0580247649725543
0.017592760817763935      1.0583207493933868
0.01763893604300741       1.058641859031348
0.017685111268250887      1.0589153801411133
0.017731286493494362      1.059191430306692
0.017777461718737838      1.059470007316075
0.017823636943981314      1.0597511089382472
0.01786981216922479       1.0600187673674453
0.01791598739446826       1.06031230032846
0.017962162619711737      1.0605818505814544
0.018008337844955213      1.0608539267611212
0.018054513070198685      1.0611285267606192
0.018100688295442164      1.0614056484541021
0.018146863520685636      1.0616426747063379
0.018193038745929112      1.0619045774488542
0.018239213971172584      1.0621820683358771
0.01828538919641606       1.062421519282012
0.01833156442165954       1.062663499300123
0.01837773964690301       1.0629080064404357
0.018423914872146487      1.0631550387341755
0.018470090097389962      1.0633914643678382
0.018516265322633438      1.0636450527919248
0.018562440547876913      1.0638814391785774
0.018608615773120386      1.0641203536511505
0.01865479099836386       1.0643617943675483
0.018700966223607337      1.064579680304092
0.018747141448850813      1.0648054736189831
0.018793316674094288      1.065033820876553
0.018839491899337764      1.0652734038087754
0.018885667124581236      1.0654807592882412
0.01893184234982471       1.0656906433610982
0.018978017575068187      1.0659030543412025
0.019024192800311663      1.0661179905233609
0.019070368025555135      1.0663183392242446
0.01911654325079861       1.0665411789431778
0.019162718476042086      1.0667422719810418
0.019208893701285562      1.066945888213083
0.019255068926529038      1.067152026056818
0.019301244151772513      1.0673363950980108
0.019347419377015986      1.0675308894340862
0.019393594602259465      1.0677279369403225
0.01943976982750294       1.0679295651065182
0.019485945052746412      1.0681037796230035
0.019532120277989888      1.0682805235679298
0.019578295503233364      1.0684597955075112
0.01962447072847684       1.0686415939889204
0.01967064595372031       1.068809374857892
0.019716821178963787      1.068994655343617
0.019762996404207266      1.0691655718650273
0.01980917162945074       1.0693390179208238
0.019855346854694214      1.069514992179619
0.01990152207993769       1.0696612350389623
0.019947697305181165      1.0698234693507775
0.01999387253042464       1.0699882620910732
0.020040047755668117      1.0701563346660599
0.020086222980911592      1.070298644508707
0.020132398206155065      1.0704434894993247
0.02017857343139854       1.0705908684556382
0.020224748656642016      1.0707407801762738
0.020270923881885488      1.0708909959639283
0.020317099107128964      1.0710286823247355
0.02036327433237244       1.0711689054422064
0.020409449557615915      1.0713116642499232
0.02045562478285939       1.0714569576623616
0.020501800008102866      1.0715699349947594
0.020547975233346345      1.0716945685621933
0.020594150458589817      1.0718217651058812
0.020640325683833293      1.0719631290846208
0.02068650090907677       1.0720756160651377
0.020732676134320244      1.072190633952989
0.02077885135956372       1.0723081818157865
0.020825026584807196      1.0724131328712614
0.02087120181005067       1.0725277171849221
0.020917377035294147      1.0726485546358193
0.020963552260537623      1.0727561448138578
0.021009727485781098      1.0728662625140757
0.021055902711024574      1.0729789068981688
0.021102077936268046      1.073059627240498
0.02114825316151152       1.0731584143895538
0.021194428386754997      1.073275968891442
0.02124060361199847       1.0733554409472483
0.021286778837241945      1.0734374462639344
0.02133295406248542       1.0735219841572983
0.021379129287728896      1.073609053924027
0.02142530451297237       1.07368154746373
0.021471479738215844      1.0737787846965143
0.02151765496345932       1.0738548427057775
0.021563830188702792      1.0739334325515248
0.021610005413946268      1.0740145536456518
0.021656180639189743      1.074098205380983
0.021702355864433216      1.074140199989066
0.02174853108967669       1.0742081687343485
0.021794706314920167      1.0742936159413268
0.021840881540163642      1.0743430892309516
0.021887056765407115      1.0743950971791523
0.02193323199065059       1.0744496393419547
0.021979407215894066      1.0745067152562768
0.02202558244113754       1.074545669242319
0.022071757666381017      1.07461119058617
0.022117932891624493      1.0746569080269466
0.02216410811686797       1.0747051554585967
0.022210283342111444      1.0747559325348552
0.02225645856735492       1.0747865845177658
0.022302633792598395      1.0748202804442015
0.02234880901784187       1.0748565356930315
0.022394984243085347      1.0749070835700971
0.022441159468328822      1.0749267289531839
0.022487334693572298      1.0749489071726683
0.022533509918815777      1.0749736180220708
0.022579685144059246      1.075000861275803
0.022625860369302725      1.0750096696394376
0.022672035594546194      1.0750410670121244
0.022718210819789673      1.07505749224377
0.02276438604503315       1.0750764454122312
0.022810561270276617      1.0750979264006193
0.022856736495520096      1.0750932220147922
0.022902911720763572      1.0750986589052236
0.022949086946007047      1.0751066536484961
0.022995262171250523      1.0751203920481218
0.023041437396494         1.0751095087629237
0.023087612621737474      1.0751011579657326
0.02313378784698095       1.0750953396816159
0.023179963072224426      1.0750798940612982
0.0232261382974679        1.0750853294101954
0.023272313522711377      1.0750697042984898
0.023318488747954853      1.075056611155204
0.023364663973198332      1.0750460501190515
0.023410839198441807      1.075038021309649
0.023457014423685276      1.074999664753717
0.023503189648928755      1.0749740371909493
0.02354936487417223       1.0749509688409846
0.0235955400994157        1.0749337352660109
0.02364171532465918       1.0748936934416633
0.023687890549902654      1.0748561848518048
0.023734065775146123      1.0748212097580663
0.023780241000389602      1.0747750339278563
0.023826416225633078      1.0747336579955824
0.023872591450876546      1.0747000278799925
0.023918766676120026      1.0746562581341699
0.0239649419013635        1.0746150174455917
0.024011117126606977      1.074576306173647
0.024057292351850453      1.0745080391467858
0.024103467577093928      1.074452301113077
0.024149642802337407      1.0743991173547833
0.024195818027580876      1.0743456599242562
0.02424199325282435       1.0742752685056505
0.02428816847806783       1.074207409559142
0.0243343437033113        1.0741420835835995
0.024380518928554775      1.074064305347757
0.024426694153798254      1.0740044605380479
0.02447286937904173       1.0739290434981306
0.0245190446042852        1.0738561545103997
0.024565219829528678      1.0737857941855724
0.024611395054772153      1.0737179631152884
0.024657570280015622      1.073610930146212
0.0247037455052591        1.0735250368690543
0.024749920730502577      1.0734567074609906
0.024796095955746052      1.0733540622575735
0.024842271180989528      1.0732539491959152
0.024888446406233004      1.073156369027004
0.024934621631476483      1.073061322482729
0.02498079685671995       1.0729482347632688
0.025026972081963427      1.0728585379630162
0.025073147307206906      1.0727527559513654
0.025119322532450375      1.07264950320483
0.02516549775769385       1.0725487805738494
0.02521167298293733       1.0724505888897902
0.0252578482081808        1.072307724668821
0.025304023433424274      1.0721895243109834
0.025350198658667753      1.0720878924318227
0.025396373883911222      1.0719560267425141
0.025442549109154698      1.071826690602571
0.025488724334398177      1.0716998850045905
0.025534899559641652      1.0715756109220946
0.025581074784885128      1.0714267718271688
0.025627250010128604      1.071308957357793
0.02567342523537208       1.0711692406126305
0.025719600460615555      1.0710320495005061
0.02576577568585903       1.0708973851237231
0.025811950911102506      1.0707652485655366
0.025858126136345982      1.0705922294503143
0.025904301361589457      1.0704445137388447
0.025950476586832933      1.0703113146294965
0.025996651812076412      1.0701470389311218
0.02604282703731988       1.0699852924782838
0.026089002262563356      1.06982607650927
0.026135177487806836      1.0696693922433014
0.026181352713050304      1.0694884550448394
0.026227527938293783      1.0693360601654796
0.02627370316353726       1.0691661737785583
0.026319878388780728      1.0689988100647994
0.026366053614024207      1.0688339703693077
0.026412228839267683      1.0686459422237573
0.026458404064511158      1.0684634213207067
0.026504579289754634      1.0682834551673859
0.02655075451499811       1.0681136053074352
0.026596929740241585      1.067916070673768
0.026643104965485057      1.0677210651381446
0.026689280190728533      1.0675285901910683
0.02673545541597201       1.0673386473039947
0.026781630641215484      1.0671391445120546
0.02682780586645896       1.0669373729485654
0.026873981091702435      1.0667381280378911
0.026920156316945915      1.0665414113910523
0.026966331542189383      1.0663472246000243
0.027012506767432862      1.0661198822165465
0.027058681992676338      1.0659040244026763
0.027104857217919807      1.0656907230162098
0.027151032443163286      1.0654869541571506
0.02719720766840676       1.0652575581556325
0.02724338289365023       1.0650306914092222
0.02728955811889371       1.0648063556652538
0.027335733344137185      1.0645672081131905
0.027381908569380654      1.0643352841624476
0.027428083794624133      1.0641154311060708
0.02747425901986761       1.0638819724676318
0.027520434245111084      1.0636510393082133
0.027566609470354556      1.0634226334839325
0.027612784695598032      1.0631603588550005
0.02765895992084151       1.0629102741252503
0.027705135146084983      1.0626894315138367
0.02775131037132846       1.0624246650078117
0.027797485596571938      1.0621624240370346
0.02784366082181541       1.0619027106313996
0.027889836047058882      1.0616455268017884
0.02793601127230236       1.0613692586511467
0.027982186497545837      1.0611034626163711
0.028028361722789306      1.0608501913137136
0.02807453694803279       1.0605822756929824
0.02812071217327626       1.0603168842818371
0.02816688739851973       1.060054019202269
0.02821306262376321       1.059753476661281
0.028259237849006684      1.059470071563695
0.028305413074250153      1.0592161515444456
0.028351588299493632      1.058914200819221
0.028397763524737107      1.058614781146183
0.028443938749980587      1.0583178948317162
0.028490113975224055      1.0580235441632095
0.02853628920046753       1.057731731408993
0.02858246442571101       1.057427726367585
0.02862863965095448       1.0571225333423682
0.028674814876197954      1.0568198727596678
0.028720990101441433      1.0565197470460903
0.028767165326684902      1.0562221586091323
0.028813340551928378      1.0558839405487341
0.028859515777171857      1.055562074865193
0.028905691002415326      1.0552761333293061
0.028951866227658798      1.0549393363498014
0.028998041452902277      1.0546050691273745
0.029044216678145753      1.0542733342615933
0.029090391903389228      1.0539441343330356
0.0291365671286327        1.0536174719032718
0.029182742353876176      1.0532435724392053
0.02922891757911965       1.0529297046237904
0.029275092804363127      1.0525818038495613
0.0293212680296066        1.0522364404463127
0.02936744325485007       1.051893617151094
0.029413618480093547      1.0515533366819285
0.029459793705337023      1.0511617857769862
0.029505968930580502      1.0508036140985957
0.02955214415582397       1.0505004270496183
0.029598319381067446      1.050110157347465
0.029644494606310925      1.0497224527323519
0.029690669831554394      1.049337316159336
0.02973684505679787       1.04896489954583
0.02978302028204135       1.0485984707426912
0.029829195507284818      1.0482345479879212
0.0298753707325283        1.0478731342221976
0.029921545957771772      1.0474650094483877
0.029967721183015248      1.0470606132267433
0.030013896408258724      1.0466587309085598
0.0300600716335022        1.0462583453626195
0.03010624685874567       1.0458646184919718
0.030152422083989147      1.045473462136491
0.03019859730923262       1.0450831402761864
0.030244772534476095      1.0446548141421275
0.030290947759719567      1.04422904765368
0.030337122984963043      1.0438058440837954
0.03038329821020652       1.0433932305243145
0.03042947343544999       1.0429880905640732
0.030475648660693466      1.0425391986010863
0.030521823885936945      1.0421062816253306
0.030567999111180424      1.0416726029912806
0.030614174336423893      1.0412414804134658
0.030660349561667372      1.0408129173515477
0.030706524786910848      1.040392855033325
0.03075270001215432       1.0399222771579846
0.0307988752373978        1.0394542570315122
0.03084505046264127       1.038988798244308
0.030891225687884744      1.0385259043677657
0.030937400913128223      1.0380658251213892
0.0309835761383717        1.0376230946166165
0.031029751363615174      1.037130434743804
0.03107592658885865       1.0366509152712053
0.031122101814102125      1.0361787131444768
0.031168277039345597      1.0357090949487777
0.031214452264589073      1.0352420644429818
0.03126062748983255       1.0347130763612022
0.03130680271507603       1.0342501373701323
0.0313529779403195        1.033734751889352
0.03139915316556298       1.0332219453322884
0.03144532839080646       1.0327117216934483
0.03149150361604994       1.03220408494818
0.0315376788412934        1.0316903400107071
0.03158385406653688       1.0311653205289217
0.03163002929178036       1.0306428907556673
0.03167620451702383       1.0301230548468148
0.03172237974226731       1.0296058169390612
0.03176855496751079       1.0290911811497707
0.03181473019275426       1.0284936071465227
0.03186090541799774       1.0279479400859781
0.03190708064324122       1.0274401476489512
0.0319532558684847        1.0268670316679371
0.03199943109372817       1.0262965303274707
0.032045606318971645      1.0257286480526655
0.032091781544215124      1.0251633892493761
0.032137956769458596      1.0246199506036735
0.03218413199470207       1.0240152184905014
0.03223030721994555       1.0234299944877825
0.03227648244518901       1.022847394931064
0.03232265767043249       1.0222674244662548
0.03236883289567597       1.0216900877199742
0.03241500812091944       1.0210523572124872
0.03246118334616292       1.020439516533677
0.0325073585714064        1.019887461516528
0.032553533796649874      1.0192462089325967
0.032599709021893346      1.0186075979103368
0.032645884247136825      1.0179716334112705
0.0326920594723803        1.0173383203775157
0.03273823469762377       1.016707663731645
0.03278440992286724       1.0160632393394258
0.032830585148110714      1.0154078101770472
0.032876760373354186      1.014755036466633
0.032922935598597665      1.01410492340341
0.03296911082384114       1.0134574761630353
0.033015286049084616      1.0127571502858814
0.03306146127432809       1.012071370459937
0.03310763649957156       1.0113883153402923
0.03315381172481504       1.0107309679135386
0.03319998695005851       1.0100175471945843
0.033246162175301984      1.0093068196566775
0.03329233740054546       1.0085987908219234
0.03333851262578893       1.0078934661927934
0.03338468785103241       1.0071423192442106
0.03343086307627588       1.006440053513432
0.03347703830151936       1.0057070938136474
0.03352321352676283       1.0049768493916993
0.03356938875200631       1.0042493260511371
0.03361556397724978       1.0034632815381999
0.033661739202493254      1.0027014533006715
0.033707914427736727      1.0019424183219194
0.033754089652980206      1.0011987055998017
0.03380026487822368       1.0003925589072813
0.03384644010346715       0.9995891831550415
0.03389261532871062       0.9987885845577381
0.0339387905539541        0.9979907693099012
0.03398496577919757       0.9971958620554563
0.034031141004441046      0.9963648880582902
0.034077316229684525      0.995536726197185
0.034123491454928         0.9947113830461574
0.034169666680171476      0.9938888651589822
0.034215841905414955      0.9930691790690224
0.03426201713065843       0.9921343904620178
0.034308192355901906      0.9912737288222597
0.03435436758114538       0.9904531439684449
0.03440054280638885       0.9895373756253714
0.03444671803163233       0.9886244944343756
0.0344928932568758        0.9877145074572468
0.034539068482119274      0.9868074217351283
0.034585243707362746      0.98584503446851
0.03463141893260622       0.9849751502664225
0.0346775941578497        0.9840238761634977
0.03472376938309317       0.9830755550468261
0.03476994460833664       0.9821301944178911
0.03481611983358012       0.981187801757082
0.034862295058823586      0.9801327110767833
0.03490847028406706       0.9791515175198341
0.03495464550931054       0.9782362017859911
0.03500082073455402       0.9771764995290354
0.03504699595979748       0.9761198680213021
0.03509317118504097       0.9750663153970963
